id,text,stanza_UAS,stanza_LAS,stanza_ClauseSpanF1,gpt-4o_dependency_UAS,gpt-4o_dependency_LAS,gpt-4o_dependency_ClauseSpanF1,claude-3-haiku-20240307_dependency_UAS,claude-3-haiku-20240307_dependency_LAS,claude-3-haiku-20240307_dependency_ClauseSpanF1,gpt-4o_rewrite_best_f1_score,gpt-4o_rewrite_avg_f1_score,claude-3-haiku-20240307_rewrite_best_f1_score,claude-3-haiku-20240307_rewrite_avg_f1_score
train-s1735,죽 좀 추가로 더 달라고 했더니 안 된담니다,0.75,0.5,0.5974025974025974,0.5,0.375,1.0,0.0,0.0,0.0,0.6,0.5105263157894737,0.5263157894736842,0.38080495356037153
train-s174,살진 휴 드 크레싱햄를 포함하여 마리마둑을 따르던 기사 백여 명은 살해당했다.,0.5,0.5,0.29629629629629634,0.09090909090909091,0.09090909090909091,0.11111111111111112,0.0,0.0,0.0,0.8571428571428572,0.7085714285714286,0.9090909090909091,0.8636363636363636
train-s1741,환자를 평안히 감싸야 하는데 성급하고 조급한 것 같다.,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,0.7368421052631577,0.631578947368421,0.22222222222222224,0.21637426900584797
train-s1742,또한 홈플러스가 지하에 위치해 있어 우수한 생활편의성을 갖춘 것도 눈에 띈다.,0.9166666666666666,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.0,0.8,0.0,0.0,0.0,0.8000000000000002,0.505263157894737,0.47619047619047616,0.3685300207039337
train-s1746,"대학생들이 주도해 젊은 감각의 북한인권운동 모델을 제시할 전시회 '북한 정치범수용소의 모든 것, 그곳에는 사랑이 없다'가 다음달 2-14일 서울 인사동 가나아트스페이스에서 열린다.",0.3076923076923077,0.19230769230769232,0.22222222222222224,0.13636363636363635,0.045454545454545456,0.0,0.23809523809523808,0.047619047619047616,0.0,0.7499999999999999,0.7445652173913042,0.8260869565217391,0.8221343873517787
train-s175,손님이라도 함께 갔다가는 얼굴이 화끈거리겠더라고요,1.0,0.6,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.6500000000000001,0.6666666666666666,0.6333333333333333
train-s1755,그 의미를 물으면서 기도해야 합니다.,1.0,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.8571428571428571,0.0,0.0,0.0,0.7272727272727272,0.5454545454545454,0.8000000000000002,0.7000000000000001
train-s1756,"단순히 사스케가 좋아서 따라 나선 것뿐, 별다른 이유는 없어 보인다.",0.8333333333333334,0.5,0.6793650793650794,0.6666666666666666,0.25,0.5037878787878788,0.0,0.0,0.0,0.7,0.5928571428571429,0.6666666666666666,0.4277777777777778
train-s1763,세트로 시키면 훨씬 더 저렴합니다,0.2,0.0,0.6666666666666666,0.6,0.6,0.6666666666666666,0.0,0.0,0.0,0.4615384615384615,0.3846153846153846,0.5,0.4807692307692307
train-s1765,팥 칼국수가 진하니 정말 부드럽고 맛있어요!,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.5,0.0,0.0,0.0,0.6666666666666666,0.606060606060606,0.42857142857142855,0.41428571428571426
train-s1766,"프로 1년차인 1992년에는 사파이어를 묻는 대수술을 받았고, 프로 2년차인 1993년 이후 주로 선발로서 1군 등판 기회를 얻었지만 선발로서 뚜렷한 성적을 남길 수 없는 시기가 계속되었다.",0.48148148148148145,0.3333333333333333,0.09350649350649351,0.14814814814814814,0.0,0.32571428571428573,0.0,0.0,0.0,0.6666666666666666,0.4270833333333333,0.4999999999999999,0.37765957446808507
train-s1769,단점은 탕에 버섯이 조금 나와서 따로 시키는 게 낫다는 거 정도,0.6363636363636364,0.36363636363636365,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.7199999999999999,0.5339130434782609,0.5714285714285715,0.4675324675324676
train-s177,"프톨레마이오스 왕국은 기원전 30년까지 버텼으나, 결국 클레오파트라(재위 51-30 BC)의 때에 로마에 정복당한다.",0.0625,0.0625,0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1904761904761905,0.1904761904761905,0.2,0.2
train-s1770,규제 철폐의 속도를 내기 위해 법 개정 뿐 아니라 가능한 것은 시행령부터 뜯어 고치기로 했다.,0.5,0.3125,0.0,0.1875,0.0,0.38611111111111107,0.26666666666666666,0.2,0.5007780890133832,0.7142857142857143,0.5590659340659341,0.5384615384615384,0.45501221001221
train-s1771,당초 단기성 외채에만 부담금을 부과할 것으로 알려졌었는데 중기와 장기외채까지 포함한 이유는.,0.9166666666666666,0.3333333333333333,0.8333333333333333,0.5,0.08333333333333333,0.0,0.0,0.0,0.0,0.4799999999999999,0.4707692307692307,0.7407407407407408,0.6203703703703705
train-s1773,"사후 역적으로 단죄되었으나 1907년(융희 1년) 11월부터 당시 내각 총리대신이던 이완용의 건의로, 1908년 1월 작위와 직책이 회복되고, 4월 죄적에서 삭제되어 명예회복하였다.",0.16,0.0,0.6380952380952382,0.13636363636363635,0.045454545454545456,0.16666666666666666,0.0,0.0,0.0,0.7272727272727272,0.681818181818182,0.6976744186046512,0.61255106989897
train-s1774,"기본적인 설계는 거의 그 당시 시대의 가장 보편적인 방식을 따랐지만, 거기에 두 가지의 새로운 기능을 추가하였다.",0.8888888888888888,0.6111111111111112,1.0,0.3888888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.5517241379310344,0.46941045606229137,0.5517241379310344,0.4482758620689654
train-s1778,너무 느끼해서 별루였어요,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.1,0.25,0.2361111111111111
train-s1780,한번 맛보면 잊을 수 없는 만두가 최고입니다,0.42857142857142855,0.2857142857142857,0.7857142857142858,0.7142857142857143,0.42857142857142855,0.5,0.0,0.0,0.0,0.375,0.375,0.4210526315789474,0.38699690402476783
train-s1781,"대규모 집회에는 철판을 떼어 내고 주위를 천막으로 가려, 임시 화장실로 사용할 수 있다.",0.4,0.26666666666666666,0.25,0.26666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.7407407407407408,0.7275132275132276,0.56,0.5022222222222222
train-s1785,또한 저소득 취약계층이 거주하고 있는 슬레이트 건축물의 조기처리를 위하여 행정안전부의 '지역공동체 일자리 사업'과도 연계하여 추진한다.,0.1111111111111111,0.05555555555555555,0.2962962962962963,0.058823529411764705,0.058823529411764705,0.546147978642258,0.0,0.0,0.0,0.5625,0.5047043010752689,0.6666666666666666,0.5888888888888889
train-s1786,"근처에 횟집 맛있는 데가 없어서 회에 소주 한 잔 하고 싶어 갔는데, 회 맛으로 따지면 부근에서 제일 좋은 듯...",0.38095238095238093,0.23809523809523808,0.2,0.23809523809523808,0.09523809523809523,0.7240740740740741,0.1,0.0,0.0,0.9473684210526315,0.8833394675499937,0.7027027027027027,0.48286350866996025
train-s179,옛날 생각하구 몇 년 만에 왔는데 마니 마니 실망임다,0.5555555555555556,0.1111111111111111,1.0,0.5555555555555556,0.3333333333333333,0.5,0.0,0.0,0.0,0.6,0.55,0.3157894736842105,0.3007518796992481
train-s1796,"1913년 2월 8일 밤, 몬드라곤 장군에게 매수된 사관생도 600명이 노면 전차(Tram)에 탑승해 멕시코시티 내로 진입했다.",0.21052631578947367,0.05263157894736842,0.6785714285714286,0.1,0.0,0.07692307692307693,0.10526315789473684,0.0,0.5507518796992481,0.8387096774193549,0.7526881720430108,0.6060606060606061,0.5288367546432062
train-s1800,사우나는 넓고 사람이 없어서 좋은데 딱히 추천할 찜방이 없음,1.0,0.5555555555555556,0.0,0.3333333333333333,0.2222222222222222,0.41269841269841273,0.0,0.0,0.0,0.7777777777777778,0.6198830409356725,0.5263157894736842,0.4341687552213868
train-s1803,간호사들 자기들끼리 수다 떠시느라 바쁘시고 의사는 검사 항목 하나라도 늘릴라고 안달,0.5454545454545454,0.18181818181818182,0.42857142857142855,0.09090909090909091,0.09090909090909091,0.3666666666666667,0.0,0.0,0.0,0.56,0.45376068376068374,0.3846153846153846,0.2851282051282051
train-s1807,방문하시면 일반 음식점과는 다른 고급스런 분위기를 느끼실 겁니다.,0.6666666666666666,0.4444444444444444,0.8,0.3333333333333333,0.1111111111111111,0.5,0.0,0.0,0.0,0.6,0.5857142857142856,0.5263157894736842,0.4631578947368421
train-s1811,꽃등심을 이 넓은 마당에서 먹으니까 정말 맛있었어요,0.8571428571428571,0.5714285714285714,0.7499999999999999,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4809523809523809
train-s1813,현재 (사)낙안읍성 가야금병창 보존회가 설립돼 오태석의 가야금 병창의 맥을 잇고 있으며 순천시는 올해로 3년째 전국 가야금 병창 경연대회를 열고 있다.,0.21739130434782608,0.043478260869565216,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.78796992481203,0.8947368421052632,0.7807017543859649
train-s1814,올해 초에 생일이라고 데리고 갔었을 땐 정말 대만족이였어요~,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5865384615384615,0.0,0.0,0.0,0.75,0.573529411764706,0.42857142857142855,0.41071428571428575
train-s1817,우익수로서 출전하였고 시즌 종료 후 FA를 선언했지만 타 구단에서의 오퍼가 없었고 권리를 행사한 후 한신에 잔류했다.,0.4117647058823529,0.35294117647058826,0.125,0.058823529411764705,0.0,0.6166666666666667,0.06666666666666667,0.0,0.0,0.8571428571428571,0.6925243215565796,0.8125,0.6152777777777777
train-s1826,길을 물어봤는대 아주머님께서 아주 친절하게 알려주셨음,1.0,0.6666666666666666,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.5034965034965034
train-s1828,지난 2월말 기자가 찾았을 당시 침출수가 나오는 유공관이 보이지 않았고 빗물받이용 탱크도 배수관 높이가 잘못돼 있는 등 엉성한 구조였다.,0.45,0.3,0.042105263157894736,0.45,0.1,0.0,0.0,0.0,0.0,0.4444444444444444,0.38888888888888884,0.5555555555555555,0.4518518518518518
train-s183,배달도 금액 제한 없고 싸고 친절해서 거이 매일 장 보러 가네요,0.6363636363636364,0.2727272727272727,0.14285714285714285,0.2727272727272727,0.0,0.6153846153846154,0.0,0.0,0.0,0.41379310344827586,0.34716180371352784,0.46153846153846156,0.3938461538461539
train-s1835,"30여 년간 계속된 '시대공감 열린무대'는 국악공연의 중추였던 화요, 목요 상설공연의 맥을 이어 올해 새로운 모습을 선보인다.",0.3333333333333333,0.23809523809523808,0.4666666666666666,0.2777777777777778,0.0,0.0,0.2857142857142857,0.0,0.0,0.8387096774193549,0.8193548387096775,0.8749999999999999,0.7708333333333333
train-s1836,전국 미분양주택 2채 중 1채는 공사를 마쳤지만 주인을 찾지 못해 '빈집'으로 남아있는 것으로 나타났다.,0.23529411764705882,0.11764705882352941,0.0,0.2222222222222222,0.0,0.5375000000000001,0.06666666666666667,0.0,0.6031746031746031,0.5333333333333333,0.46093189964157705,0.5161290322580646,0.4065860215053764
train-s1838,성곽을 둘러보며 남산을 보면 조금 더 의미가 있을 듯 합니다,0.5,0.4,0.0,0.1,0.0,0.65,0.0,0.0,0.0,0.6,0.5809523809523808,0.5263157894736842,0.32401002506265664
train-s1843,"또한 흑룡강성 노령위원회 관계자 8명을 초청, 신규노인시장 개척 팸투어를 실시해 올 하반기에 노인단체 경기도 유치를 확정지었다.",0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0625,0.0,0.8,0.5625,0.44791666666666663,0.5294117647058824,0.4117647058823529
train-s1844,아래분은 날짜를 보니 예전에 동경참치로 운영될 때 드셨나 봅니다.,0.4,0.3,0.2,0.2,0.1,0.2,0.0,0.0,0.0,0.42857142857142855,0.3087263613579403,0.33333333333333326,0.1414141414141414
train-s1847,사장님이 돼지 부위별로 설명해줘서 알았습니다.,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.6474358974358975,0.4,0.33333333333333337
train-s185,흉터 생겨서 항의했더니 환불 받고 싶으면 고소하라데요,1.0,0.14285714285714285,1.0,0.42857142857142855,0.2857142857142857,0.9333333333333332,0.0,0.0,0.0,0.47058823529411764,0.35425420168067223,0.375,0.21279761904761904
train-s1853,방송사는 방송사대로 몇 만대도 안되는 3DTV를 위해 막대한 비용이 드는 3D콘텐츠를 제작할 수 없으니 3DTV가 대박상품이 되기까지는 상당한 시간이 필요할 것이다.,0.7272727272727273,0.4090909090909091,0.49359243697478994,0.3333333333333333,0.23809523809523808,0.6057692307692307,0.0,0.0,0.0,0.782608695652174,0.7396717716791722,0.6818181818181819,0.4646464646464647
train-s1857,"저자들이 지역에서 민주주의 가치를 수호하기 위해 분투한 이들을 ""땅에 떨어진 민주주의의 횃불을 다시 높이 들어올린 영웅""이라고 평가한 것은 이 때문이다.",0.5652173913043478,0.17391304347826086,0.5151515151515151,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,0.7664634146341464,0.6486486486486486,0.5985178727114211
train-s1858,포항에 있지만 서울 명동 일식돈가스 못지 않아요,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666,0.19583333333333333,0.3076923076923077,0.28717948717948716
train-s186,"그 뒤 국방위원회 제 1부위원장, 인민군 최고사령관 호칭에 이어 1993년에는 4월 최고인민회의 제 9기 5차회의에서 국방위원장으로 추대됐다.",0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.7333333333333333,0.689247311827957,0.5806451612903225,0.5495818399044206
train-s1862,잘 할 자신이 있으니 기술 이전을 원한다는 것이다.,0.7777777777777778,0.4444444444444444,0.7272727272727273,0.1111111111111111,0.0,0.6153846153846153,0.0,0.0,0.0,0.631578947368421,0.6201372997711669,0.47619047619047616,0.38809523809523805
train-s1865,"전시 뿐 아니라 렉쳐, 작가와의 만남처럼 미술 관련 행사를 자주 해서 관심 있게 보고 있어요.",0.47058823529411764,0.17647058823529413,0.09523809523809523,0.23529411764705882,0.0,0.0,0.2,0.13333333333333333,0.4666666666666666,0.7999999999999999,0.7048387096774194,0.5555555555555556,0.48469994058229354
train-s1866,그후 한국 전쟁에 참전하여 부상을 입었다.,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7179487179487178
train-s1868,성탄절 맞아서 케잌 사러 갔다 기분만 상하고 왔네요,0.625,0.125,0.0,0.375,0.125,0.7777777777777778,0.0,0.0,0.0,0.47058823529411764,0.3707516339869281,0.4,0.21176470588235297
train-s1869,제가 능곡 살아서 나루터 강마루 틈새골을 가보았는데 분위기하고 사장님이 엄청 좋으시네요,0.6363636363636364,0.45454545454545453,0.8,0.09090909090909091,0.09090909090909091,0.375,0.0,0.0,0.0,0.6666666666666666,0.4181642512077295,0.6956521739130435,0.4509982770852336
train-s1870,국공 내전이 발발하자 그는 상하이에서 국민당의 인기를 만회하고자 부패한 관리와 기업가를 엄단했고 화폐 개혁을 하는 등 꺼져가는 국민당의 불꽃을 살리려는 노력을 경주했다.,0.5217391304347826,0.2608695652173913,0.13846153846153847,0.13043478260869565,0.0,0.28846153846153844,0.0,0.0,0.0,0.7826086956521738,0.7316425120772947,0.7826086956521738,0.707457729468599
train-s1873,걸어서 대전 어떻게 가,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,,
train-s1876,특무대에 연행되어 종신형을 선고받았다.,1.0,0.8,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6666666666666665,0.5333333333333333,1.0,0.7000000000000001
train-s1879,국내산 고기와 싱싱한 야채를 마음껏 저렴한 가격에 먹을 수 있어서 좋았습니다.,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.18181818181818182,0.0,0.0,0.0,0.8695652173913043,0.7826086956521738,0.8333333333333334,0.7644927536231885
train-s1881,짬뽕 먹고 싶어서 시켜 먹었는데 깔끔한 맛에 먹을만한 거 같아요,0.5,0.2,0.875,0.2,0.2,0.875,0.0,0.0,0.0,0.7,0.5035087719298245,0.4210526315789474,0.2560916179337232
train-s1883,여러 가지 티를 골라가며 마셔보는 것도 좋을 듯.,0.5555555555555556,0.3333333333333333,0.8,0.3333333333333333,0.1111111111111111,1.0,0.7777777777777778,0.4444444444444444,1.0,0.823529411764706,0.6895424836601307,0.5555555555555556,0.3830409356725146
train-s1889,"마지막에는 마을에서 실제로 살인사건이 발생하게 되는데, 이 역시 마플 양에 의해 밝혀진다.",0.7857142857142857,0.42857142857142855,0.125,0.14285714285714285,0.07142857142857142,0.565359477124183,0.0,0.0,0.0,0.6666666666666667,0.5373737373737374,0.6363636363636364,0.4082934609250399
train-s189,2011년 두 회사는 에어 인디아로 합병되면서 현재에 이르고 있다.,0.4,0.3,0.5,0.4,0.2,1.0,0.0,0.0,0.0,0.7368421052631577,0.5906432748538011,0.8888888888888888,0.8333333333333333
train-s190,이날 펀드별로는 '미래에셋인디펜던스주식형K- 2(운용C)'의 설정액이 236억 원 감소해 가장 많이 줄었다.,0.058823529411764705,0.0,0.9565217391304348,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.7826086956521738,0.7722567287784678,0.761904761904762,0.5476190476190477
train-s1902,예탁결제원은 10억여원을 들여 지난해 8월 이 시스템을 개발했다.,0.7777777777777778,0.5555555555555556,1.0,0.2222222222222222,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.543859649122807,0.7058823529411765,0.6862745098039216
train-s1903,"1978년에 수영 부문 한국신기록 50회 수립되었고, 1980년 대한해협 1982년 영국 도버해협에 거쳐 2002년에 대한해협, 2003년 한강 700리 종주, 2005년 독도를 횡단했으며, 2008년 독도 33바퀴 헤엄쳐 돌기 프로젝트를 성공하였다.",0.2727272727272727,0.15151515151515152,1.0,0.12121212121212122,0.030303030303030304,0.0,0.21428571428571427,0.03571428571428571,0.0,0.5263157894736842,0.45614035087719296,0.6153846153846153,0.5883940620782726
train-s1906,이런 상황에서 느슨한 성직자들을 쇄신시키고 교황권을 존중하게 하는 것이 필요하였으나 비오 6세에게는 그런 점이 다소 부족한 편이었다.,0.8888888888888888,0.6111111111111112,0.33333333333333337,0.16666666666666666,0.0,0.9473684210526316,0.0,0.0,0.0,0.625,0.5,0.5806451612903225,0.49620493358633777
train-s1907,1995년 단편을 계간 《리뷰》에 발표하며 작품활동을 시작하였고 이듬해인 1996년 장편《나는 나를 파괴할 권리가 있다》로 제1회 문학동네 작가상을 수상하였다.,0.21052631578947367,0.0,0.0,0.038461538461538464,0.0,0.5,0.26666666666666666,0.0,0.42857142857142855,0.717948717948718,0.7089743589743589,0.7441860465116279,0.672093023255814
train-s191,그러나 개막전에서 8회 대타로 나와 삼진으로 물러나며 아쉬움을 남겼다.,0.4,0.3,0.5833333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.7777777777777778,0.6906318082788672,0.7058823529411765,0.545479302832244
train-s1910,"대한민국 노무현 대통령은, 사건 당일 청와대에서 이 사건을 보고받은 즉시 한-이탈리아 정상회담 기자회견의 모두발언을 통해 '깊은 애도와 유감을 표명하며 희생자들의 명복을 빈다'는 메시지를 전 세계에 전하였다.",0.45161290322580644,0.3870967741935484,0.3,0.16129032258064516,0.0967741935483871,0.36363636363636365,0.0,0.0,0.0,0.9411764705882353,0.8661064425770308,0.8749999999999999,0.7741545893719808
train-s1913,30년 넘게 구미에 계셔서 그런지 많은 정보도 알고 계시구 처음 집을 사구 이쪽으로는 아는 것두 없어서 걱정했는데 좋은 소장님 덕에 많이 배웠네요,0.5454545454545454,0.3181818181818182,0.09,0.36363636363636365,0.2727272727272727,0.5278692748002211,0.5,0.3181818181818182,0.6510463199772663,0.7555555555555555,0.686824582550762,0.5945945945945946,0.459545769272213
train-s1915,음식들이 정갈하고도 느끼하지 않아 아주 좋아요!,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.28571428571428575,0.2761904761904762,0.39999999999999997,0.26666666666666666
train-s1917,정상에서 1시간을 지나 능선이 남쪽 방향으로 진행하면 전나무 숲이 나온다.,0.6363636363636364,0.36363636363636365,0.4722222222222222,0.0,0.0,0.6425339366515836,0.0,0.0,0.0,0.6666666666666666,0.5252525252525252,0.5882352941176471,0.43467492260061924
train-s1919,제1차 세계대전 기간 중 노동당과 가까워지며 1923년 노동당으로 이적하였다.,0.3,0.1,0.0,0.5,0.3,1.0,0.1,0.0,0.0,0.6666666666666666,0.4833333333333333,0.33333333333333337,0.29166666666666674
train-s192,"이혜경 원장은 ""쌍용동에 2002년 개원해 지금껏 부모님들의 과분한 사랑을 받아왔다""며 ""그러나 진료하면서 협소한 장소 등으로 많은 불편을 끼쳐드려 송구스런 마음이 컸다""고 말했다.",0.6206896551724138,0.4827586206896552,0.12,0.32142857142857145,0.25,0.5357142857142857,0.0,0.0,0.0,0.30769230769230765,0.2722784525416104,0.3684210526315789,0.2710333526123
train-s1922,"이 제품들은 첨단 32나노 공정 기술을 기반으로 하는 최초의 서버 및 워크스테이션 칩으로, 인텔의 2세대 하이-k 메탈 게이트 트랜지스터가 사용되어 향상된 속도를 얻으면서도 에너지 소모량을 줄일 수 있도록 설계됐다.",0.2903225806451613,0.16129032258064516,0.15999999999999998,0.1935483870967742,0.03225806451612903,0.4755989352262644,0.25806451612903225,0.22580645161290322,0.15384615384615383,0.9152542372881356,0.8636275082797584,0.9,0.829143897996357
train-s1926,잔병치레가 많아서 여기 저기 병원 많이 다니는데 이비인후과 선생님 중에 젤 괜찮았어요,0.4166666666666667,0.16666666666666666,0.0,0.09090909090909091,0.09090909090909091,0.7115384615384615,0.0,0.0,0.0,0.5925925925925927,0.5357126823793491,0.38461538461538464,0.26617614269788187
train-s1928,앨범의 첫 싱글 ``Feel''은 윌리엄스와 가이 챔버스에 의하여 작사되었고 시청용 음반으로서 녹음되었다.,0.1875,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.681159420289855,0.6956521739130435,0.6521739130434783
train-s1932,"사실 막대한 비용을 들여 매번 선거를 치룰 때마다 '투표율 역대 최저, 국민의 선거 무관심 갈수록 심해져...'라는 언론의 탄식을 보게 된다.",0.2692307692307692,0.19230769230769232,0.7393939393939394,0.15384615384615385,0.038461538461538464,0.7922077922077921,0.0,0.0,0.0,0.8717948717948718,0.8466588966588967,0.7027027027027027,0.5222102718893477
train-s1933,"보통 인간은 지금의 육신은 결국 소멸하며, 소멸하지 않는 불사의 몸을 갖기 위해서는 최후의 심판 날이 도래할 때까지 기다려야 한다.",0.47619047619047616,0.14285714285714285,0.4358974358974359,0.09523809523809523,0.0,0.48717948717948717,0.0,0.0,0.0,0.8500000000000001,0.7844798832603711,0.5945945945945946,0.5254265254265253
train-s1936,"석 선장은 오후 8시경 성남 서울공항에 도착할 예정이며, 아주병원으로 이송돼 치료받을 계획이다.",0.5714285714285714,0.2857142857142857,0.6666666666666666,0.07692307692307693,0.0,0.6666666666666666,0.0,0.0,0.0,0.8148148148148148,0.7645502645502645,0.8275862068965518,0.6537931034482759
train-s1939,스트레스로 인한 분노를 해소하기 위해 불을 질렀다.,1.0,0.5,0.5,0.42857142857142855,0.42857142857142855,0.7857142857142858,0.42857142857142855,0.0,0.0,0.7692307692307692,0.5512820512820512,0.7692307692307692,0.7179487179487178
train-s1942,"유노윤호는 15일 오후 SBS '강심장'에 출연해 ""광주에서 올라와 연습생 생활을 했는데 할아버지와 아버지의 반대가 심했다""며 ""그때 집에서 지원이 다 끊겨서 서울역에서 노숙한 적이 있다""고 깜짝 고백해 방청객들을 놀라게 했다.",0.10526315789473684,0.02631578947368421,0.06507936507936508,0.10256410256410256,0.0,0.2090909090909091,0.0,0.0,0.0,0.6779661016949153,0.625073056691993,0.6896551724137931,0.5136228182205194
train-s1944,대중교통으로 대전에 가고 싶은데 어떻게 하면 되지?,0.625,0.375,0.34285714285714286,0.0,0.0,0.898989898989899,0.0,0.0,0.0,0.47058823529411764,0.3995098039215686,0.25,0.21794871794871795
train-s1946,이주호 교육과학기술부장관이 6일 오전 서울 세종로 정부중앙청사에서 고리 1호기 안전점검 결과에 대해 브리핑을 하고 있다.,0.3125,0.1875,0.0,0.25,0.0,0.45454545454545453,0.0,0.0,0.0,0.8148148148148148,0.8148148148148148,0.8387096774193549,0.7270471464019851
train-s195,내과 전문 병원이라서 좋고 평일은 늦은 8시까지 하여서 좋습니다.,0.3,0.2,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.5491228070175439,0.5,0.46574770258980785
train-s1954,서비스도 짱이고 어찌나 친절한지 내가 대접 받는 기분이 들어요.,1.0,0.6,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.22916666666666666
train-s1957,헤시오도스의 생애에 관해서는 그 자신의 기록에서 단편적으로 유추할 수밖에 없다.,0.6363636363636364,0.18181818181818182,0.0,0.2727272727272727,0.0,0.42857142857142855,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.380952380952381,0.37229437229437234
train-s1958,특히 이 두 가지 쟁점에선 의원들의 '친정'이 어딘가에 따라 의견이 엇갈리는 경우가 많다.,0.7058823529411765,0.47058823529411764,0.4444444444444445,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.0,0.7407407407407408,0.5703703703703704,0.7407407407407408,0.656084656084656
train-s196,"또한 지난해 11월에는 한국의 올 경제성장률을 4.4%로 예상했지만, 6개월 만에 1.4% 포인트나 올려 잡았다.",0.0,0.0,0.18181818181818182,0.2777777777777778,0.1111111111111111,0.7142857142857143,0.2,0.0,0.18181818181818182,0.6666666666666666,0.5641025641025641,0.5714285714285714,0.544973544973545
train-s1963,입시를 이해하지 않으면 충분한 성적을 받아도 허사가 된다.,1.0,0.5555555555555556,1.0,0.4444444444444444,0.3333333333333333,1.0,0.25,0.0,0.0,0.7058823529411765,0.420479302832244,0.4444444444444444,0.3586744639376218
train-s1966,몇 번씩 가는데 사실 가격이 좀 많이 비싸기는 하다.,0.3,0.1,1.0,0.1,0.1,0.7499999999999999,0.0,0.0,0.0,0.8421052631578948,0.8328173374613004,0.631578947368421,0.5157894736842106
train-s1967,"분당 이매촌 삼성공인 관계자는 ""한 달 전부터 20평형대(전용 60㎡ 전후)가 움직이더니 이달 들어 30평형대(전용 85㎡ 전후)도 슬금슬금 오른다""고 밝혔다.",0.10344827586206896,0.034482758620689655,0.5167919799498747,0.09090909090909091,0.0,0.19512195121951223,0.0,0.0,0.0,0.6315789473684211,0.5661450924608818,0.5128205128205129,0.47739178384339676
train-s1970,소스도 종류가 많아서 골라 먹는 재미도 있음,0.8571428571428571,0.2857142857142857,0.5,0.42857142857142855,0.14285714285714285,0.6285714285714286,0.0,0.0,0.0,0.6666666666666666,0.39999999999999997,0.26666666666666666,0.08888888888888889
train-s1975,쌍용건설 인수전 참여 당시도 동생에게 하나 주기 위해 건설사를 사들인다는 얘기가 돌았었다.,0.6923076923076923,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.8695652173913043,0.6847826086956521,0.5217391304347826,0.4692028985507246
train-s1976,입에서 살살 녹는 고기를 먹으면서 바다 전망도 보고 참 괜찮았어요,0.8,0.5,0.5416666666666666,0.3,0.0,0.6071428571428572,0.5,0.4,0.7878787878787878,0.6666666666666666,0.6491228070175439,0.6666666666666666,0.5606060606060606
